Tiempo;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
2/05/2023 5:00;0;6;1;0;309;0,4;0,4;20,5;12,1;32,6;0,3;11,7
2/05/2023 6:00;0;11;0,4;0;74;0,7;0,6;43,7;12,3;56;0,4;11,1
2/05/2023 7:00;0;23;0,9;0;348;1,7;0,9;59,2;14,4;73,6;0,6;13,7
2/05/2023 8:00;0;26;1,8;0;359;3,3;1,2;49,5;19,3;68,9;1;16,8
2/05/2023 9:00;25,4;25;1,9;0;62;8,6;0,6;17,9;15,1;33;0,5;16,9
2/05/2023 10:00;24,4;12;3,1;0;122;22,5;0,3;4,1;4,7;8,8;0,3;19,6
2/05/2023 11:00;30,1;8;3,3;0;142;21,6;0,2;1,7;3,5;5,2;0,4;19,3
2/05/2023 12:00;21,7;4;3,1;0;140;20,2;0,2;1,9;4,4;6,4;0,4;18,2
2/05/2023 13:00;15,8;4;2,5;0;150;21,5;0,2;1,7;3,3;5;0,4;19,1
2/05/2023 14:00;11,2;2;2,9;0;132;22,2;0,2;1,5;3,4;5;0,5;19,7
2/05/2023 15:00;8,5;3;2,8;0;132;23,2;0,2;1,9;3,8;5,7;0,6;20,2
2/05/2023 16:00;13;4;3,6;0;113;23,8;0,2;2,6;4,4;7;0,7;20,8
2/05/2023 17:00;14,9;5;3;0;126;22,2;0,2;2,2;4,7;6,9;0,7;20
2/05/2023 18:00;11;4;3,1;0;112;22;0,2;1,3;5;6,3;0,7;18,1
2/05/2023 19:00;8,3;7;2,6;0;141;17,9;0,3;1;7,9;8,9;0,8;16,2
2/05/2023 20:00;0;10;2,9;0;111;17,3;0,3;1,1;8,1;9,3;0,8;15,7
2/05/2023 21:00;0;6;3,1;0;109;18,7;0,2;1,3;6,8;8,1;0,7;15,7
2/05/2023 22:00;6;6;2,8;0;110;18,4;0,2;0,7;5,5;6,2;0,6;15,1
2/05/2023 23:00;5,9;4;1,9;0;105;13,3;0,3;1,2;9,8;11;0,6;14,4
3/05/2023 0:00;0;11;0,7;0;96;11,1;0,3;2,4;10,6;12,9;0,6;13,5
3/05/2023 1:00;0;8;0,8;0;104;11,3;0,2;1,3;9,3;10,7;0;12,9
3/05/2023 2:00;9,5;7;1,5;0;66;13,7;0,2;0,5;6,2;6,7;0,2;12,5
3/05/2023 3:00;10;10;1,5;0;320;7,4;0,2;1;7,8;8,8;0,1;10,7
3/05/2023 4:00;11;11;1,3;0;101;11,1;0,2;1,1;8,3;9,4;0;11,1
3/05/2023 5:00;9,2;9;1,5;0;41;10,9;0,2;1,1;8,6;9,7;0;11
3/05/2023 6:00;8;6;1,7;0;62;5,8;0,3;4,9;15,9;20,8;0;11,8
3/05/2023 7:00;18,2;9;3,1;0;80;8;0,6;13,8;17,4;31,3;0;14,3
3/05/2023 8:00;14,8;12;3;0;60;18,6;0,5;7,6;9,8;17,3;0;17,6
3/05/2023 9:00;30,4;10;3;0;110;21,3;0,3;4,2;6,3;10,6;0;19,1
3/05/2023 10:00;22,1;10;2,5;0;207;19,3;0,2;3,3;5,2;8,5;0;19,5
3/05/2023 11:00;20,3;8;2,7;0;195;20,1;0,2;2,1;3,8;5,9;0,1;20,5
3/05/2023 12:00;24,2;6;2;0;185;19,5;0,2;2,7;4,2;6,9;0,3;21,7
3/05/2023 13:00;17,6;5;2,9;0;191;19;0,2;3,5;5;8,6;0,4;20,4
3/05/2023 14:00;13,1;9;2,9;0;173;20,7;0,2;1,7;3,5;5,2;0,4;21,3
3/05/2023 15:00;9,4;8;3,5;0;154;18,7;0,3;2,1;5,5;7,6;0,5;19,2
3/05/2023 16:00;7,2;6;3;0;180;17,3;0,3;2,2;7;9,1;0,5;17,5
3/05/2023 17:00;5,2;5;3,1;0;164;16,9;0,3;2,2;8;10,2;0,6;16,8
3/05/2023 18:00;0;9;0,8;0;176;17;0,3;1,1;6,9;7,9;0,5;16,4
3/05/2023 19:00;0;6;1,5;0;157;10,4;0,4;0,9;11,5;12,4;0,5;14,1
3/05/2023 20:00;0;9;2,3;0;132;8,5;0,5;3,7;14,1;17,8;0,5;14,1
3/05/2023 21:00;0;12;1,7;0;177;10,8;0,3;1,2;9,1;10,2;0,3;13
3/05/2023 22:00;10,3;10;1,4;0;126;6,3;0,5;9;13,4;22,4;0,2;12,9
3/05/2023 23:00;9,5;9;1,3;0;310;0,9;1,3;45,7;15,9;61,6;0,5;11,3
4/05/2023 0:00;21,2;19;2,4;0;17;1,5;0,6;17,5;13,2;30,7;0,2;10,4
4/05/2023 1:00;16;9;2,6;0;46;4,7;0,3;4,8;10;14,8;0;10,7
4/05/2023 2:00;12,1;7;1,9;0;73;5,8;0,2;1,7;9;10,7;0;10,5
4/05/2023 3:00;10;10;0,9;0;327;2,3;0,2;5,7;10,4;16,1;0;9,3
4/05/2023 4:00;9;9;1;0;89;1,4;0,2;6,5;10,6;17;0;9,1
4/05/2023 5:00;12,8;9;1;0;264;0,6;0,3;15,9;11,9;27,8;0;10,7
4/05/2023 6:00;9,6;8;1,5;0;68;1;0,3;10,7;13,6;24,3;0;11,9
4/05/2023 7:00;18,4;9;0,8;0;100;5,1;0,5;16,6;12,2;28,8;0;13,6
4/05/2023 8:00;25;8;2,7;0;105;17,3;0,3;5,2;5,7;10,8;0;18,1
4/05/2023 9:00;23,6;7;1,9;0;119;17,3;0,3;0;0;0;0;18,3
4/05/2023 10:00;25,5;5;2,2;0;161;16,8;0,2;0;0;0;1,8;20,1
4/05/2023 11:00;18,7;5;2,7;0;145;18,1;0,2;2,8;4;6,8;0;20
4/05/2023 12:00;16,3;6;3,9;0;119;20,9;0;2,3;4;6,2;0;19,4
4/05/2023 13:00;20,2;8;2,9;0;156;0;0,5;1,8;3,6;5,3;0;21,1
4/05/2023 14:00;26;10;3;0;182;20,9;0,2;1,5;2,8;4,4;0;21,7
4/05/2023 15:00;18,7;8;2,9;0;133;18,7;0,2;2,1;4,6;6,7;0;19,8
4/05/2023 16:00;13,4;9;2,8;0;94;19,1;0,2;2,4;4,1;6,4;0;20
4/05/2023 17:00;11;9;3,1;0;101;19,1;0,2;2,4;4,3;6,7;0;20,1
4/05/2023 18:00;9;9;2,8;0;155;13,6;0,3;2;6,9;8,8;0;18,5
4/05/2023 19:00;0;12;3,2;0;151;10,8;0,4;2,4;10,3;12,7;0;16,8
4/05/2023 20:00;0;9;2,7;0;164;10,4;0,3;2,1;10,2;12,3;0;15,9
4/05/2023 21:00;0;13;2,1;0;158;6,8;0,4;2,5;12,4;14,8;0;14,5
4/05/2023 22:00;0;11;2,4;0;109;9,6;0,3;2,6;10,2;12,8;0;14,7
4/05/2023 23:00;0;8;2,9;0;66;4,4;0,4;3,3;13,5;16,8;0;14,3
5/05/2023 0:00;0;12;2,9;0;59;8,8;0,2;0,8;9,3;10,1;0;13,8
5/05/2023 1:00;8;8;3,4;0;63;14,6;0,2;0,2;5,1;5,3;0;14,5
5/05/2023 2:00;13;9;2,5;0;83;16,3;0,1;0,2;4;4,2;0;14,3
5/05/2023 3:00;10,4;8;3,5;0;61;17,3;0,1;0,2;3,3;3,5;0;14,4
5/05/2023 4:00;12;12;3;0;88;19,2;0,1;0,2;2,9;3,1;0;14,6
5/05/2023 5:00;9,8;7;2,8;0;61;17,1;0,1;0,2;4,1;4,3;0;15
5/05/2023 6:00;12,4;6;1,9;0;78;11,9;0,2;1;8,9;9,9;0;14,8
5/05/2023 7:00;15,4;12;1,2;0;245;8,3;0,4;6,2;13,1;19,3;0;15,4
5/05/2023 8:00;14,6;11;1,8;0;256;9,7;0,6;5,7;13,3;19;0;16,1
5/05/2023 9:00;12,4;12;2,6;0;226;12;0,6;6;11,9;17,9;0;16,6
5/05/2023 10:00;27,2;10;1,2;0;172;17,3;0,3;3,3;7,4;10,7;0;17,4
5/05/2023 11:00;23,3;6;2,5;0;118;19,9;0,3;2,7;5;7,8;0,5;18,8
5/05/2023 12:00;16,8;6;3,6;0;118;21,4;0,3;2,3;4,4;6,6;0,4;20,1
5/05/2023 13:00;18,3;8;2,6;0;135;20,5;0,2;2,1;4,4;6,6;0,4;19,7
5/05/2023 14:00;14;11;2,3;0;165;19,6;0,3;2,6;5,4;8;0,5;19,8
5/05/2023 15:00;19,3;8;3,4;0;144;22,1;0,2;1,8;3,4;5,2;0,6;21,1
5/05/2023 16:00;18,9;7;1,8;0;161;24,1;0,2;1,7;4,1;5,9;0,6;21,2
5/05/2023 17:00;13,5;8;2,5;0;131;23,3;0,2;1,7;4,6;6,3;0,6;20,3
5/05/2023 18:00;11,3;6;2,6;0;133;21;0,3;1,3;5,9;7,2;0,5;18,6
5/05/2023 19:00;11;11;2,7;0;150;14,1;0,4;1,6;10,9;12,5;0,5;16,3
5/05/2023 20:00;0;7;2,3;0;176;6,9;0,5;3,9;15,4;19,3;0,5;14,9
5/05/2023 21:00;0;8;2,3;0;152;15;0,3;1,6;10,4;12;0,4;14,7
5/05/2023 22:00;0;11;2,3;0;90;6,7;0,5;4,1;16,5;20,6;0,4;13,8
5/05/2023 23:00;11,9;9;3,2;0;69;7;0,4;2,9;16,1;19;0,3;14,1
6/05/2023 0:00;15;15;2,2;0;54;5,8;0,4;3,1;15,4;18,5;0,2;13,5
6/05/2023 1:00;17,7;13;3,1;0;78;15,6;0,2;1;9,3;10,3;0;13,8
6/05/2023 2:00;12,7;9;2,5;0;72;16,4;0,2;0,3;6,8;7,1;0,5;13,4
6/05/2023 3:00;13,7;5;1,8;0;77;11,5;0,2;0,4;10,1;10,5;0,4;12,4
6/05/2023 4:00;13;13;0,9;0;21;6,4;0,3;1;11,6;12,6;0,4;10,9
6/05/2023 5:00;13,5;12;0,2;0;67;2,9;0,3;5,8;14,7;20,5;0,4;10,4
6/05/2023 6:00;14;14;0,3;0;350;0,8;0,4;11,1;16,3;27,4;0,2;9,6
6/05/2023 7:00;22,4;17;0,9;0;333;2,8;0,9;37,6;17,7;55,3;0,5;12,8
6/05/2023 8:00;26;22;2,4;0;29;11,2;0,8;20,8;18,5;39,3;0,6;17,6
6/05/2023 9:00;35,1;21;2,8;0;68;19,5;0,4;6,9;10,5;17,4;0,3;18
6/05/2023 10:00;38,3;11;2,3;0;101;24,8;0,3;4,6;7,4;12;0,5;20,3
6/05/2023 11:00;34,7;6;2,4;0;101;27,2;0,3;2,4;5,3;7,7;0,6;20,4
6/05/2023 12:00;31,4;9;2,3;0;174;24,5;0,2;1,2;3,4;4,6;0,6;21,3
6/05/2023 13:00;22,6;6;2,6;0;124;25,8;0,2;1,4;3;4,4;0,8;22,7
6/05/2023 14:00;17,4;4;1,8;0;145;25,6;0,2;1,3;2,8;4;0,8;23,9
6/05/2023 15:00;21,6;3;2,5;0;166;21,6;0,3;1,7;5,3;7;0,9;21,5
6/05/2023 16:00;15,6;5;1,2;0;170;22,2;0,3;1,9;5,1;7;1,1;21,6
6/05/2023 17:00;11,9;6;0,4;0;346;18,8;0,4;1,9;7,9;9,9;1,2;19,6
6/05/2023 18:00;8,7;6;2,4;0;111;17,6;0,4;1,1;8,4;9,5;1,2;17,6
6/05/2023 19:00;10;10;2,5;0;140;17,6;0,3;0,5;7,4;7,9;1,2;16,8
6/05/2023 20:00;11,9;6;2;0;179;15,7;0,4;0,6;8,6;9,2;1,2;15,8
6/05/2023 21:00;11,6;5;1,4;0;334;9;0,4;1,4;12,5;13,8;1,1;15,4
6/05/2023 22:00;8,8;6;1,4;0;308;4,5;0,5;3,4;16,9;20,3;1;15,1
6/05/2023 23:00;8;8;2,5;0;359;0,7;0,7;10,2;20,3;30,6;0,9;14,4
7/05/2023 0:00;10,1;10;2,6;0;9;1,4;0,6;7,6;20,4;28;0,8;14,4
7/05/2023 1:00;19,6;9;1,2;0;328;1,8;0,5;12,2;17,9;30,1;0,5;12,3
7/05/2023 2:00;15;12;1,3;0;5;4,3;0,3;5;13,7;18,7;0,3;11,2
7/05/2023 3:00;11,2;7;1,6;0;66;7,9;0,2;2;10,1;12,1;0,3;11,1
7/05/2023 4:00;8,7;4;1;0;277;3,6;0,2;6,1;10,9;17;0,2;10
7/05/2023 5:00;10,7;5;1,1;0;309;0,7;0,4;16,5;13,2;29,7;0,2;9,3
7/05/2023 6:00;12,5;7;0,3;0;320;2;0,3;11,7;13,1;24,8;0,1;10
7/05/2023 7:00;13;8;2,8;0;72;11;0,2;2,4;9,3;11,6;0,1;12,6
7/05/2023 8:00;14,3;6;3,5;0;60;17,5;0,2;2,4;6;8,4;0,1;15,3
7/05/2023 9:00;13,4;3;2,3;0;5;19,1;0,2;3,8;5,2;9;0,2;19,5
7/05/2023 10:00;27,6;5;1,7;0;345;25,1;0,1;2,1;3,3;5,4;0,3;22,6
7/05/2023 11:00;20,6;3;2,8;0;191;21,2;0,1;1;2,1;3,1;0,5;23,8
7/05/2023 12:00;19,8;6;3,2;0;141;21,6;0,1;1;1,9;2,9;0,5;24,1
7/05/2023 13:00;19,3;5;3,7;0;121;23;0,1;0,7;1,2;1,9;0,7;24,3
7/05/2023 14:00;15;2;4;0;115;22,4;0,1;0,8;1,2;2;0,7;24,9
7/05/2023 15:00;10,6;2;3,4;0;120;22,4;0,1;0,8;1,6;2,3;0,8;23
7/05/2023 16:00;8;8;1,9;0;154;22,7;0,1;0,9;2,1;3;0,9;23,1
7/05/2023 17:00;6,4;5;2,7;0;162;20,8;0,1;1,2;3;4,2;1,1;21,5
7/05/2023 18:00;5;5;3;0;195;18,6;0,2;1,5;5,1;6,5;1,1;19,6
7/05/2023 19:00;0;7;1,4;0;246;17,6;0,2;0,7;6,9;7,6;1,1;17,2
7/05/2023 20:00;0;9;0,8;0;217;16,8;0,2;0,6;6,7;7,3;1;15,1
7/05/2023 21:00;0;8;2,6;0;170;20,7;0,2;0,5;5,8;6,2;1;15,7
7/05/2023 22:00;0;6;2,5;0;142;17,2;0,2;0,7;8,2;8,9;1,1;15,1
7/05/2023 23:00;0;15;2,6;0;142;16,6;0,2;0,8;7;7,8;1,1;14,6
8/05/2023 0:00;0;11;1,4;0;132;14,2;0,2;0,5;6,5;7;1;13
8/05/2023 1:00;0;10;1,2;0;282;3;0,3;6,6;13,2;19,8;0,9;10,2
8/05/2023 2:00;0;12;0,3;0;337;3,6;0,3;4,3;10,8;15;0,7;9,5
8/05/2023 3:00;8,5;8;1,4;0;278;0,7;0,4;9,9;12,2;22,1;0,6;9,1
8/05/2023 4:00;11;11;1,3;0;278;0,6;0,3;9,4;11,5;20,9;0,4;9
8/05/2023 5:00;0;13;0,9;0;37;0,4;0,3;19,7;10,7;30,4;0,3;8,7
8/05/2023 6:00;16,6;15;0,8;0;333;0,5;0,4;24,2;10,7;34,9;0,2;9,5
8/05/2023 7:00;24,2;13;0,2;0;231;0,8;0,9;60,2;12,4;72,6;0,6;10,6
8/05/2023 8:00;30,5;22;1,8;0;6;2;1,5;77,9;25,3;103,2;1,2;14,3
8/05/2023 9:00;54,5;31;1,4;0;17;4,1;2;82;40,5;122,6;2,6;16,4
8/05/2023 10:00;72,9;52;1,6;0;8;7,4;1,7;51,6;40,6;92,3;2,3;18,5
8/05/2023 11:00;86,9;41;2,8;0;303;14,3;0,9;22,4;27;49,4;1,5;19,2
8/05/2023 12:00;77;20;1,9;0;121;20,6;0,4;6;8,6;14,6;0,9;19,7
8/05/2023 13:00;50,9;4;2,1;0;127;21;0,2;2,4;5;7,4;0,8;20,5
8/05/2023 14:00;35,4;4;3;0;152;20,4;0,2;1,5;3,6;5,1;0,8;21,2
8/05/2023 15:00;32,3;3;2,8;0;125;19,6;0,2;1,7;4,4;6,2;1;20,2
8/05/2023 16:00;22,6;4;1,8;0;179;17,1;0,3;1,7;6;7,8;1,1;18,5
8/05/2023 17:00;16,2;5;2,8;0,1;32;9,6;0,4;2,8;11,3;14,1;1,1;17
8/05/2023 18:00;11,6;4;3,5;0,4;67;6,6;0,5;3,3;12,3;15,6;1,2;15,3
8/05/2023 19:00;8,7;8;2,2;0;137;9,5;0,4;2,8;10,2;13;1,1;15,8
8/05/2023 20:00;6,9;6;2,2;0;95;5,2;0,4;4,9;13,5;18,3;0,9;15,3
8/05/2023 21:00;7;7;2,4;0;101;8,6;0,3;2,3;8,7;11;0,8;14,9
8/05/2023 22:00;6,7;5;1,9;0;99;1,8;0,5;12,7;14,4;27,2;0,7;13,9
8/05/2023 23:00;9,2;5;0,7;0;185;3,1;0,4;7,8;11,3;19,1;0,6;13,4
9/05/2023 0:00;9;9;1,4;0;95;2,3;0,4;12,4;11,8;24,2;0,5;13,8
9/05/2023 1:00;6,8;6;1,8;0;123;7,1;0,2;2,3;7,5;9,7;0;14,6
9/05/2023 2:00;14;7;2,2;0;147;11,9;0,1;0,9;3,9;4,8;0,3;14,7
9/05/2023 3:00;10,3;6;1,9;0;150;13,7;0,1;0,6;2,6;3,2;0,3;14,9
9/05/2023 4:00;10;7;0,5;0;276;9,1;0,1;0,9;4,2;5,1;0,4;14,4
9/05/2023 5:00;7,8;5;1,7;0;28;3,3;0,2;1,5;7,7;9,2;0,4;13,4
9/05/2023 6:00;0;10;3,1;0;46;3,4;0,2;3,2;10,1;13,3;0,4;13,6
9/05/2023 7:00;7;7;1,5;0;12;1,4;0,7;27,8;13,5;41,3;0,5;13,9
9/05/2023 8:00;23,3;17;2,8;0;48;4,5;0,7;21,1;13,6;34,8;0,6;15,9
9/05/2023 9:00;26,5;13;2,2;0;352;6,8;0,6;14,2;12,3;26,5;0,5;17,7
9/05/2023 10:00;19,1;13;1,5;0;203;9,5;0,6;0;0;0;0;18,8
9/05/2023 11:00;20,4;11;2,4;0;198;15,1;0;3;4,3;7,3;0;20,2
9/05/2023 12:00;17;7;2,2;0;182;0;0,4;3,3;4,4;7,7;0;20
9/05/2023 13:00;16,2;8;1,6;0;190;17,1;0,2;2,2;3,2;5,4;0,1;21,2
9/05/2023 14:00;15;4;3,1;0;108;18,2;0,2;2,2;2,9;5,1;0,6;22,4
9/05/2023 15:00;15,4;4;2,8;0;137;16,6;0,2;2,2;3,5;5,7;0,6;20,7
9/05/2023 16:00;11,3;6;2,7;0;172;15,8;0,2;2;3;5;0,6;21,3
9/05/2023 17:00;8,1;4;3;0;169;13,6;0,2;2,5;4,6;7;0,7;19,6
9/05/2023 18:00;5,6;5;3,4;0;140;13,6;0,3;2,2;6;8,2;0,7;17,7
9/05/2023 19:00;5;5;2,3;0;148;12,2;0,3;1,8;7,1;8,9;0,7;16,7
9/05/2023 20:00;0;4;2,5;0;121;12,3;0,3;1,5;7,7;9,2;0,7;16,6
9/05/2023 21:00;0;4;1,9;0;145;10,4;0,3;1,5;8,1;9,5;0,7;16,1
9/05/2023 22:00;0;4;0,9;0;117;8,6;0,3;1;8,5;9,6;0,6;15,3
9/05/2023 23:00;0;3;1,4;0;41;1,3;0,4;6,3;13,1;19,5;0,6;13,8
10/05/2023 0:00;0;3;2,6;0;39;3,7;0,3;4,4;11,2;15,7;0,5;13,8
10/05/2023 1:00;0;3;0,2;0;354;2,4;0,3;1,9;10,1;12,1;0,4;12,2
10/05/2023 2:00;0;6;2,7;0;57;5,8;0,2;1,4;9,1;10,5;0,3;12,8
10/05/2023 3:00;5;5;0,5;0;17;4,7;0,2;1,2;8,2;9,4;0,2;12,5
10/05/2023 4:00;3;3;0,4;0;206;3,6;0,2;3;9,5;12,5;0,2;12,7
10/05/2023 5:00;3,7;2;1,2;0;27;2,2;0,2;2,7;10;12,7;0,2;12
10/05/2023 6:00;3,6;3;2,2;0;28;1,4;0,3;5;12;16,9;0,1;12,5
10/05/2023 7:00;6;6;3,3;0;55;2,2;0,5;14;15,1;29,2;0,2;14,3
10/05/2023 8:00;4,6;4;3;0;50;4,8;0,7;15,1;14;29,1;0,3;15,5
10/05/2023 9:00;9,1;4;1,1;0;22;7,7;0,8;19,8;16,7;36,5;0,5;18,5
10/05/2023 10:00;14,2;8;0,5;0;211;11,6;1;20,2;25;45,2;0,5;19,8
10/05/2023 11:00;23,6;17;0,6;0;119;16,7;0,8;12,2;20,4;32,5;0,6;20,3
10/05/2023 12:00;17,7;12;2;0;204;12,5;0,4;5,4;7,3;12,7;0,5;20,8
10/05/2023 13:00;14,5;6;1,9;0;158;13,5;0,3;3,5;4,5;8;0,5;21,4
10/05/2023 14:00;14,3;3;2,8;0;177;11,9;0,2;3,6;4,3;7,8;0,6;20,6
10/05/2023 15:00;16;4;2,3;0;193;12,2;0,2;2,7;3,5;6,2;0,7;20,8
10/05/2023 16:00;11,6;3;1,3;0;319;10;0,3;6,1;7;13,2;0,8;19,9
10/05/2023 17:00;8,7;4;1,2;0;329;9,2;0,3;4,7;7,4;12,1;0,8;20,1
10/05/2023 18:00;13,2;6;1,7;0;227;4;0,6;7,5;11,9;19,4;1,2;18,6
10/05/2023 19:00;11;11;3,3;0;284;1,4;1;14;21,2;35,2;1,4;17,2
10/05/2023 20:00;0;23;1,7;0;339;1;1;19;20,1;39,1;1,1;16
10/05/2023 21:00;20,7;20;1,7;0;12;0,4;0,9;17,4;19,8;37,2;1,4;15,6
10/05/2023 22:00;25,3;22;1,8;0;338;0,4;1;28,4;18,6;47,1;1,2;15
10/05/2023 23:00;28,2;27;1,8;0;337;0,9;1,1;39,3;18,3;57,5;1,2;14,7
11/05/2023 0:00;27,6;25;1,7;0;348;0,7;1;39,2;14,4;53,6;1,1;14,1
11/05/2023 1:00;36,1;18;1,7;0;344;0,5;0,5;19,4;11;30,4;0,8;14,4
11/05/2023 2:00;29,2;5;1,4;0;264;0,4;0,4;15,9;11,1;26,9;1;14,4
11/05/2023 3:00;29;5;1,2;0;301;0,3;0,3;13,9;10,8;24,8;0,8;14,5
11/05/2023 4:00;21;6;1,8;0;0;0,2;0,2;9,3;10,1;19,4;0,7;14,1
11/05/2023 5:00;19,9;6;0,8;0;134;4;0,2;6,1;8,7;14,7;0,5;14,4
11/05/2023 6:00;14,9;6;2,2;0;87;6,4;0,2;3,2;7,6;10,8;0,3;14,7
11/05/2023 7:00;11,5;6;2,2;0;84;5,8;0,4;10,9;10,1;21;0,4;15,7
11/05/2023 8:00;20,1;6;1,9;0;120;11,9;0,3;7,2;6,1;13,3;0,4;19,2
11/05/2023 9:00;18;3;1,5;0;260;9,7;0,6;12,2;15,2;27,4;0,7;18,8
11/05/2023 10:00;19,2;9;0,2;0;350;13,3;0,5;9,2;13;22,2;0,7;20,1
11/05/2023 11:00;27,3;7;2,2;0;125;19;0,2;3,1;4,1;7,2;0,5;22,2
11/05/2023 12:00;20,3;2;3,3;0;130;18,7;0,2;2,5;3,8;6,3;0,6;22,3
11/05/2023 13:00;14,7;0;3;0;157;17,8;0,2;2,7;3,8;6,5;0,6;22,8
11/05/2023 14:00;11,9;0;2,9;0;160;18,7;0,2;2,2;3,5;5,7;0,7;23
11/05/2023 15:00;20,7;2;3,2;0;140;21,2;0,2;2,4;4;6,4;0,9;22,9
11/05/2023 16:00;15,2;6;1,5;0;53;22;0,1;1,5;4,1;5,5;1;21,8
11/05/2023 17:00;11,4;2;4,2;0;308;12,7;0,5;7;20,1;27,1;1,8;18,6
11/05/2023 18:00;0;21;3;0;287;10,4;0,5;3,4;16;19,4;1,4;17,1
11/05/2023 19:00;12,8;11;1,3;0;241;2,3;0,5;5,1;14,2;19,3;1,1;15
11/05/2023 20:00;10;9;0,4;0;222;0,2;0,7;11,7;15,2;26,9;0,8;14,4
11/05/2023 21:00;8,4;8;1,5;0;354;0,6;1,2;40,6;15,7;56,4;0,9;13,3
11/05/2023 22:00;19,1;17;1,4;0;44;0,6;0,8;30,7;17;47,7;1,1;14,4
11/05/2023 23:00;30,3;16;1,2;0;255;0,4;1,3;47,8;14,9;62,7;1,1;13,3
12/05/2023 0:00;26;19;0,9;0;278;0,5;1,4;60,8;13,1;73,8;1;12
12/05/2023 1:00;33,3;16;0,3;0;106;0,5;1,1;47,3;11,5;58,8;0;11,6
12/05/2023 2:00;26;12;0,2;0;350;0,5;0,5;16,3;11,4;27,7;0,3;12,5
12/05/2023 3:00;24,6;9;1,1;0;294;0,4;0,7;31,5;13,1;44,6;0,4;12,3
12/05/2023 4:00;31,8;12;0,8;0;110;0,3;0,6;30,9;9,8;40,7;0,3;11,1
12/05/2023 5:00;27,7;20;1,2;0;44;0,5;0,4;22,8;9,8;32,6;0,1;10,7
12/05/2023 6:00;31,4;15;0,7;0;140;0,6;0,3;16,5;12,6;29,1;0;10,6
12/05/2023 7:00;23;12;1;0;322;2,2;1;41,4;14,7;56,2;0,1;13,1
12/05/2023 8:00;29;17;1,5;0;329;11,2;0,6;17;13,6;30,6;0,3;20
12/05/2023 9:00;43,4;12;1,7;0;294;19,1;0,7;14,9;16,9;31,8;0,4;21,5
12/05/2023 10:00;36,4;14;0,3;0,1;235;27;0,6;8,7;15,2;23,9;0,5;23,3
12/05/2023 11:00;26,6;12;2,7;0;148;21,5;0,2;2,6;5,5;8,1;0,4;22,8
12/05/2023 12:00;23,3;6;2,7;0;129;21,7;0,2;2,3;4,7;7;0,5;21,9
12/05/2023 13:00;16,8;2;3,8;0;136;20,9;0,2;3;5;8;0,6;21,7
12/05/2023 14:00;12,7;3;2,9;0;125;24,8;0,2;1,8;3,5;5,3;0,6;22,9
12/05/2023 15:00;15,5;4;3,1;0;315;34,4;0,2;2;6,5;8,6;1,1;23,5
12/05/2023 16:00;14,2;9;3,2;0;288;33,1;0,3;2,6;9,9;12,5;1,7;20,9
12/05/2023 17:00;17,2;15;1,3;1,9;103;11,6;0,4;2,8;13,5;16,3;1,1;15,5
12/05/2023 18:00;0;17;1,3;0,1;55;3,1;0,7;7,6;18,4;26;1;15,4
12/05/2023 19:00;0;14;0,4;0;353;0,6;0,9;14;17,6;31,6;0,9;13,7
12/05/2023 20:00;13,5;13;0,3;0;271;0,5;1,3;33,3;17,1;50,4;0,9;12,8
12/05/2023 21:00;13;13;0,6;0;120;0,7;0,9;18,9;15,6;34,6;0,7;12,1
12/05/2023 22:00;15,2;14;0,4;0;273;0,5;0,9;30,2;14;44,2;0,5;11,4
12/05/2023 23:00;14;14;0,5;0;2;1,1;1,2;43,5;13,4;56,9;0,6;11,3
13/05/2023 0:00;26,3;14;0,8;0;283;0,8;0,7;21,2;13,5;34,7;0,2;11,1
13/05/2023 1:00;18,8;8;0,6;0;42;0,4;0,9;33,1;13,6;46,7;0,2;10,7
13/05/2023 2:00;15,8;9;1,4;0;29;0,5;0,9;39,6;12;51,7;0,2;10,7
13/05/2023 3:00;23,1;11;1,8;0;56;2,2;0,4;14,1;10,5;24,5;0;10,9
13/05/2023 4:00;17,3;10;0,5;0;151;2,1;0,3;8,3;10,7;19;0;12,3
13/05/2023 5:00;21,6;6;0,3;0;153;0,5;0,5;19;11,9;30,8;0;12,4
13/05/2023 6:00;20,1;9;1;0;127;0,4;0,5;22,9;15,4;38,4;0;12,1
13/05/2023 7:00;15,6;7;0,9;0;26;1,7;1,1;48,8;15,7;64,5;0,2;13,4
13/05/2023 8:00;21,9;18;1,7;0;45;7,2;0,6;15,8;16;31,8;0,2;17,2
13/05/2023 9:00;27,6;13;0,6;0;273;13,6;0,6;12,1;13,3;25,4;0,2;19,6
13/05/2023 10:00;27,6;9;2,1;0;216;14,8;0,3;5,3;6,7;11,9;0,1;19,9
13/05/2023 11:00;22,8;5;3,5;0;207;15;0,2;3,4;4,8;8,2;0,1;20,4
13/05/2023 12:00;21,7;3;3,1;0;210;15,5;0,2;2,8;4,2;7;0,2;20,6
13/05/2023 13:00;16,4;3;2,6;0;193;15,3;0,2;2;3,1;5,1;0,3;21,3
13/05/2023 14:00;21,8;3;3,1;0;165;13,4;0,2;1,9;2,9;4,8;0,3;20,9
13/05/2023 15:00;19;0;3,4;0;175;13,2;0,2;2,3;2,8;5,1;0,3;22,2
